internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
55379,Hyloscirtus albopunctulatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hyloscirtus,albopunctulatus,,,,,"(Boulenger, 1882)",This species was previously within the genus <em>Hyla</em> but has been moved to the resurrected genus <em>Hyloscirtus</em> (Faivovich&#160;<em>et al.</em>&#160;2005).
55370,Hemiphractus proboscideus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HEMIPHRACTIDAE,Hemiphractus,proboscideus,,,,,"(Jiménez de la Espada, 1871)",This genus has recently been moved from the family Hylidae (Faivovich&#160;<em>et al.</em>&#160;2005).
58017,Synapturanus rabus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Synapturanus,rabus,,,,,"Pyburn, 1976",
113788406,Tepuihyla tuberculosa,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Tepuihyla,tuberculosa,,,,,"(Boulenger, 1882)","This species was previously within the genus&#160;<em>Hyla</em>&#160;but has recently been moved to the new genus&#160;<em>Ecnomiohyla</em>&#160;(Faivovich&#160;<em>et al.</em>&#160;2005).&#160;Comparisons of DNA sequences, external morphology, and advertisement calls between&#160;<em>Tepuihyla</em><em>&#160;tuberculosa</em>&#160;from Ecuador and Peru indicate that a Peruvian specimen represents&#160;<em>Tepuihyla shushupe</em>&#160;(Ron&#160;<em>et al</em>. 2016)."
78459348,Dendropsophus frosti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Dendropsophus,frosti,,,,,"Motta, Castroviejo-Fisher, Venegas, Orrico &amp; Padial, 2012",
57753,Chiasmocleis lacrimae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Chiasmocleis,lacrimae,,,,,"Peloso, Sturaro, Forlani, Gaucher, Motta &amp; Wheeler, 2014","<p>When <em>Syncope carvalho</em>i Nelson 1975 was transferred to <em>Chiasmocleis</em>, the existing <em>C. carvalhoi</em>&#160;(Cruz <em>et al</em>. 1997) became a homonym and hence a replacement name was assigned to it by Peloso <em>et al</em>. (2014). </p>"
57809,Elachistocleis ovalis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Elachistocleis,ovalis,,,,,"(Schneider, 1799)","This species is a complex of several species. Specimens from Paraguay, Argentina and Uruguay have been separated from <i>Elachistocleis ovalis</i> as <i>E. bicolor</i> (Lavilla <i>et al.</i> 2003)."
55620,Boana punctata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Boana,punctata,,,,,"(Schneider, 1799)","It was previously within the genus&#160;<em>Hypsiboas</em>,&#160;recently considered to be a junior synonym of&#160;<em>Boana</em>, and therefore transferred to this genus (Faivovich&#160;<em>et al</em>.&#160;2005, Dubois 2017).&#160;<br/><br/>The taxonomy and synonymy of this name is convoluted and unstable.&#160;It certainly includes many species (Hoogmoed and Gruber 1983, Lima <em>et al.</em> 2019, Sturaro <em>et al.</em> 2020). The name <em>Hypsiboas hobbsi</em> has been employed for Venezuelan specimens (<em>e.g</em>. McDiarmid and Paolillo 1988). Based on molecular evidence, there appears to be two species under this binomial within the Colombian subpopulations (Guarnizo <em>et al</em>. 2016)."
19891755,Ulex europaeus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Ulex,europaeus,,,,,L.,
56739,Pristimantis malkini,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,malkini,,,,,"(Lynch, 1980)",
56558,Pristimantis diadematus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,diadematus,,,,,"(Jimenez de la Espada, 1875)",
55378,Boana albopunctata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Boana,albopunctata,,,,,"(Spix, 1824)","This species was previously within the genus&#160;<em>Hyla</em>, then was moved to the resurrected genus&#160;<em>Hypsiboas</em>&#160;(Faivovich<em>&#160;et al.&#160;</em>2005) and subsequently to the genus&#160;<em>Boana</em>&#160;(Dubois 2017).&#160;The 2004 and 2008 assessments reported this species from&#160;Entre Ríos and Buenos Aires provinces, Argentina; however there are no published or collection specimens of the species occurring in that area (D. Baldo and J. Faivovich pers. comms. 2018)."
56594,Pristimantis eurydactylus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,eurydactylus,,,,,"(Hedges &amp; Schluter, 1992)",
32985,Dalbergia nigra,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Dalbergia,nigra,,,,,(Vell.) Allemão ex Benth.,"Descrita em: Allemão e C., 1860. Journal of the Linnean Society, Botany 4(Suppl.): 36.Popularmente conhecida por Jacarandá-caviuna, Jacarandá-da-Bahia no Brasil ou Brazilian rosewood (nome comercial em ingles) (Flora do Brasil 2020 em construção, 2019). Pode ser também conhecida como jacarandá preto, caviúna, cabiúna, cabiúna rajada, cabiúna do mato, jacarandá, jacarandá cabiúna, jacarandá una, pau preto, jacarandá rajado, camborá, camburana, graúna, caviúna roxa, jacarandazinho, uraúna, imiraúna (IPEF, 2019)"
57010,Pristimantis toftae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,toftae,,,,,"(Duellman, 1978)",
46086220,Pristimantis aureoventris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,aureoventris,,,,,"Kok, Means &amp; Bossuyt, 2011","<p><em>Pristimantis</em>&#160;sp. “J” from the summit of Mount Roraima in Venezuela (see McDiarmid and Donnelly 2005) could be&#160;<em>P. aureoventris</em>, but tissue samples and specimens are necessary to corroborate this assumption (Jablonski <em>et al.</em> 2017).</p>"
152031540,Trachinocephalus myops,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SYNODONTIDAE,Trachinocephalus,myops,,,,,"(Forster, 1801)","Previously a circumtropical species, <em>Trachinocephalus myops&#160;</em>was recently separated into three species:&#160;<em>T. myops</em>, restricted to the Atlantic Ocean;&#160;<em>T. trachinus,&#160;</em>known from throughout the Indo-West Pacific; and&#160;<em>T. gauguini</em>&#160;restricted to the Marquesas Islands (Polanco <em>et al. </em>2016). The geographic range of <em>T. myops</em> has therefore been reduced considerably."
192939,Rhonciscus crocro,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Rhonciscus,crocro,,,,,"(Cuvier, 1830)","This species can be misidentified with&#160;<span style=""font-style: italic;"">Pomadasys corvinaeformis</span>."
183364,Oligoplites saurus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Oligoplites,saurus,,,,,"(Bloch &amp; Schneider, 1801)",
190458,Caranx hippos,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Caranx,hippos,,,,,"(Linnaeus, 1766)","Recently, <em>Caranx hippos</em> from the eastern Atlantic and Mediterranean was split into two species.&#160;A new species, <em>Caranx fischeri</em>, was described by Smith-Vaniz and Carpenter (2007). <em>Caranx hippos</em> and<em> C. fischeri</em> are largely sympatric, however it is<em> C. fischeri </em>which is found in the Mediterranean. There have been no confirmed records of <em>C. hippos</em> in the Mediterranean."
191829,Caranx latus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Caranx,latus,,,,,"Agassiz, 1831",
195076,Micropogonias furnieri,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Micropogonias,furnieri,,,,,"(Desmarest, 1823)","According to Catalog of Fishes and Kong and Valdes (1990), <em>Micropogonias manni</em>, which is known to occur only in Chile, may be a junior synonym of <em>M. furnieri</em>. This is not correct, as <em>M. manni</em> is valid, but with <em>nomen dubium</em> (uncertain name). <em>Micropogonias furnieri</em> does not occur in Chile. Specimens collected from Lago Budi, southern Chile (N.L. Chao, 15 March 2011, deposited at the Museo Nacional de Historia Natural, Santiago, Chile) are distinct from <em>M. manni</em>. Taxonomic work on the East Pacific <em>Micropogonias </em>species is needed (N.L. Chao pers. comm. 2020)."
190478,Harengula jaguana,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Harengula,jaguana,,,,,"Poey, 1865","Variations in body depth, eye size, etc., of individuals collected throughout this range suggest that more systematic work is needed on this taxon (Munroe 2002). It may be a synonym of&#160;<span style=""font-style: italic;"">Harengula clupeola</span>&#160;(B. Smith-Vaniz pers. comm. 2012)."
193273,Achirus lineatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,ACHIRIDAE,Achirus,lineatus,,,,,"(Linnaeus, 1758)",
193274,Trinectes paulistanus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,ACHIRIDAE,Trinectes,paulistanus,,,,,"(Miranda Ribeiro, 1915)",
16439534,Cyclopsetta chittendeni,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Cyclopsetta,chittendeni,,,,,"Bean, 1895",
16439642,Cyclopsetta fimbriata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Cyclopsetta,fimbriata,,,,,"(Goode &amp; Bean, 1885)","In a revision of the genus <em>Cyclopsetta</em>, Khidir <em>et al.&#160;</em>(2004) noted variation in several characters between specimens of <em>C. fimbriata</em> from the Gulf of Mexico and those from the Caribbean Sea. However, they indicated that more specimens were needed to address the question of whether or not more than one species is represented by these specimens. To date, no further studies have addressed this question and it is the position herein that only one species is represented by all the material examined by Khidir <em>et al</em>. (2004)."
16465969,Odontognathus mucronatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,PRISTIGASTERIDAE,Odontognathus,mucronatus,,,,,"Lacepède, 1800",
16466332,Pellona harroweri,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,PRISTIGASTERIDAE,Pellona,harroweri,,,,,"(Fowler, 1917)",
166985,Hyporhamphus unifasciatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,HEMIRAMPHIDAE,Hyporhamphus,unifasciatus,,,,,"(Ranzani, 1841)",<p><br/></p>  <p><br/></p>
190195,Strongylura timucu,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,BELONIDAE,Strongylura,timucu,,,,,"(Walbaum, 1792)","This species has been previously confused with&#160;<span style=""font-style: italic;"">Strongylura marina</span>&#160;(Collette 1968)."
86434908,Selenipedium vanillocarpum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Selenipedium,vanillocarpum,,,,,Barb. Rodr.,
55419,Dendropsophus bokermanni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Dendropsophus,bokermanni,,,,,"(Goin, 1960)",<p>&#160;</p>
57186,Odontophrynus americanus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ODONTOPHRYNIDAE,Odontophrynus,americanus,,,,,"(Duméril &amp; Bibron, 1841)","This species is a complex of more than one species. Diploid populations in Cordoba, Argentina were recently separated from the tetraploid nominal form <i>americanus</i> to create the species <i>Odontophrynus cordobae</i> (Martino and Sinsch 2002). Earlier records of <i>O. americanus</i> from Bolivia refer to an undescribed species and are not included here. Other diploid populations elsewhere in the range of <i>O. americanus</i> might represent new species."
55291,Cruziohyla craspedopus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHYLLOMEDUSIDAE,Cruziohyla,craspedopus,,,,,"(Funkhouser, 1957)",This species was previously within the genus <em>Agalychnis </em>but has since been moved to the genus <em>Cruziohyla </em>(Faivovich&#160;<em>et al.</em>&#160;2005).
55650,Dendropsophus schubarti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Dendropsophus,schubarti,,,,,"(Bokermann, 1963)",<p>&#160;</p>
59597,Siphonops paulensis,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,SIPHONOPIDAE,Siphonops,paulensis,,,,,"Boettger, 1892",This is a poorly circumscribed species in need of taxonomic review (M. Wilkinson pers. comm.). It is unclear that all populations are conspecific.
56014,Sphaenorhynchus dorisae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Sphaenorhynchus,dorisae,,,,,"(Goin, 1957)",
22693178,Numenius phaeopus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,phaeopus,,,,,"(Linnaeus, 1758)",
22693468,Calidris pugnax,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,pugnax,,,,,"(Linnaeus, 1758)",<em>Calidris pugnax</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Philomachus</em>.
54655,Rhinella granulosa,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,granulosa,,,,,"(Spix, 1824)",Considerable evidence suggests that this nominal species is composed of several biological species.
86596978,Anthurium sinuatum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,ARACEAE,Anthurium,sinuatum,,,,,Benth. ex Schott,
22693369,Calidris alba,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,alba,,,,,"(Pallas, 1764)",
55920,Scarthyla goinorum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Scarthyla,goinorum,,,,,"(Duellman &amp; de Sá, 1988)",
55801,Osteocephalus planiceps,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,planiceps,,,,,"Cope, 1874",This species was removed from synonymy of <em>Osteocephalus taurinus</em> by Duellman and Mendelson (1995).&#160;Further revision of available <em>Osteocephalus</em> collections revealed that the specimens of <em>Osteocephalus</em> reported from Jaú National Park by Gordo and Neckel-Oliveira (2004) actually represent <em>O. vilarsi</em> (Ferrão <em>et al. </em>2019).
56746,Pristimantis martiae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,martiae,,,,,"(Lynch, 1974)",This form might consist of more than one species.
55373,Dendropsophus acreanus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Dendropsophus,acreanus,,,,,"(Bokermann, 1964)",<p>&#160;</p>
56496,Pristimantis carvalhoi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,carvalhoi,,,,,"(Lutz, 1952)",
87411473,Coendou baturitensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,baturitensis,,,,,"Feijó &amp; Langguth, 2013","This species was discovered in 2013 (Fiejo <em>et al.</em> 2013). Although, there appears to be some taxonomic debate as this species is listed as synonymous with <em>C. prehensilis </em>due to lack of sequence data (Voss 2013)."
6926,Lycalopex vetulus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Lycalopex,vetulus,,,,,"Lund, 1842","Several recent molecular studies have provided support for a monophyletic assemblage of South American endemic canids (Lindblad-Toh&#160;<em>et al.</em>&#160;2005, Perini&#160;<em>et al.&#160;</em>2010), with&#160;<em>Chrysocyon</em>&#160;and&#160;<em>Speothos</em>&#160;forming a sister-clade to the monophyletic South American foxes and&#160;<em>Atelocynus</em>. On the basis of morphology, Zunino&#160;<em>et al.&#160;</em>(1995) reviewed previous work and also supported clustering species within the two previous paraphyletic genera (<em>Pseudalopex</em>,&#160;<em>Lycalopex</em>) into a single monophyletic genus. They further argued that&#160;<em>Lycalopex</em>&#160;had priority over&#160;<em>Pseudalopex</em>, subsequently also supported by Zrzavý and Řičánkova (2004). This raises the question of whether&#160;<em>Dusicyon</em>&#160;would have been a more appropriate name, since Perini&#160;<em>et al.</em>&#160;(2010) reported a close relationship between&#160;<em>L. culpaeus</em>&#160;and&#160;<em>Dusicyon</em>. However, we now know that&#160;<em>Dusicyon</em>&#160;is far outside this clade (Slater&#160;<em>et al.</em>&#160;2009, Austin&#160;<em>et al.&#160;</em>2013). Based on this evidence, the genus&#160;<em>Lycalopex</em>&#160;is used over&#160;<em>Pseudalopex</em>&#160;for all South American foxes, following Wozencraft's (2005) earlier treatment."
87735921,Myersiohyla neblinaria,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Myersiohyla,neblinaria,,,,,"Faivovich, McDiarmid &amp; Myers, 2013","<p>Faivovich <em>et al.</em> (2013) described <em>Myersiohyla neblinaria</em> based on the external morphology of adults and tadpoles, on bioacoustical analyses of advertisement calls, and on molecular phylogenetic evidence. They also commented on the phylogenetic relationships of this species with <em>M. chamaeleo</em> and <em>M. kanaima</em>, and redefined <em>M. neblinaria</em> as the type species for the genus after confirming that the specimen from Cerro La Neblina, miss-identified as <em>M. inparquesi by </em>Faivovich <em>et al. </em>(2005), was <em>M. neblinaria</em>.</p>"
87993365,Cynomops paranus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cynomops,paranus,,,,,"(Thomas, 1901)","This species is distinct from <em>Cynomops&#160;</em><em>planirostris</em>; see Williams and Genoways (1980), Barquez&#160;<em>et al.</em>(1993), and Simmons and Voss (1998). Recently, it was distinguished from <em>C.&#160;</em><em>milleri</em> too (Eger 2008).<em> Cynomops</em>&#160;generally is regarded as either a monophyletic genus or, in some cases, a subgenus of&#160;<em>Molossops</em>. In the molecular analysis, species traditionally included within&#160;<em>Molossops</em>&#160;and&#160;<em>Cynomops</em>&#160;each comprised two well-supported monophyletic lineages. The data also support the recognition of&#160;<em>Cynomops</em>&#160;and&#160;<em>Molossops</em>&#160;as divergent lineages worthy of generic status. Species limits and phylogenetic relationships within&#160;<em>Cynomops</em>, however, remain unresolved (Peters&#160;<em>et al.</em>&#160;2002)."
87993512,Cynomops milleri,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cynomops,milleri,,,,,"(Osgood, 1914)",<span><em>Cynomops milleri </em>was previously included within <em>C. paranus</em>. Now it is considered a distinct species.
87993965,Eumops delticus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Eumops,delticus,,,,,"(Thomas, 1923)","This species was previously treated as a subspecies of <em>E. bonariensis</em> (see Simmons 2005, <span>Eger 2008)."
88018592,Pteronotus rubiginosus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Pteronotus,rubiginosus,,,,,"(Wagner, 1843)",<span><span>Previously <em>Pteronotus rubiginosus</em> this was included as a subspecies <em>Pteronotus parnellii</em>. It has now been raised to species level.</span>
88109511,Anoura geoffroyi,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,geoffroyi,,,,,"Gray, 1838","<span>Based on the morphological distinction observed between <em>A. g.  peruana</em> and <em>A. g. geoffroyi</em>, as well as the ecological differentiation  of the areas inhabited by these two taxa, Mantilla-Meluk and Baker  (2010) elevated <em>A. peruana </em>to specific level."
88110352,Carollia benkeithi,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Carollia,benkeithi,,,,,"Solari &amp; Baker, 2006","This species was <span>previously included under <em>Carollia castanea</em>, it is now considered a distinct species (Solari and Baker 2006)."
88120307,Lichonycteris degener,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lichonycteris,degener,,,,,"Miller, 1931","<span>The species was previously included within <em>Lepus. obscura</em>, it is now recognized as a valid species (Gardner 2008)."
88132568,Micronycteris yatesi,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,yatesi,,,,,"Siles, Brooks, Aranibar, Tarifa, Vargas, Rojas &amp; Baker, 2013",
4819,Chrysocyon brachyurus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Chrysocyon,brachyurus,,,,,"(Illiger, 1815)",
88150984,Lonchophylla peracchii,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,peracchii,,,,,"Dias, Esberard &amp; Moratelli, 2013","Previously, this species was considered as part of <em>L. bokermanni,</em> which is now restricted to the Cerrado formations of Brazil (Dias <em><em><em><em>et al.</em></em></em></em> 2013)."
88151033,Thyroptera wynneae,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,THYROPTERIDAE,Thyroptera,wynneae,,,,,"Velazco, Gregorin, Voss &amp; Simmons, 2014",
88151044,Eptesicus taddeii,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,taddeii,,,,,"Miranda, Bernardi &amp; Passos, 2006",
88151061,Lasiurus salinae,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Lasiurus,salinae,,,,,"Thomas, 1902","<span> Previously this species was included within <em>Lasiurus blossevillii</em>, it is now considered a distinct species (Gardner 2008)."
88151563,Myotis izecksohni,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,izecksohni,,,,,"Moratelli, Peracchi, Dias &amp; de Oliveira, 2011",
88151601,Myotis lavali,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,lavali,,,,,"Moratelli, Peracchi, Dias &amp; de Oliveira, 2011",
88160214,Platyrrhinus incarum,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,incarum,,,,,"(Thomas, 1912)",This species has been split from <em>P. helleri </em>(Velazco <em>et al.</em> 2010).
13560,Gardnerycteris crenulatum,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Gardnerycteris,crenulatum,,,,,"É. Geoffroy, 1810",<em>Gardnerycteris crenulatum</em> could be a species complex and a systematic review is needed (Patterson and Tavares pers. comm). This species does not include <em>koepckeae</em>.
88108473,Anoura caudifer,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,caudifer,,,,,"(É. Geoffroy Saint-Hilaire, 1818)","This name is often spelled&#160;<em>caudifera</em>&#160;but the correct spelling is&#160;<em>caudifer</em>&#160;according to the Code of the International Commission on Zoological Nomenclature (Simmons 2005). <span>Based on morphological and distributional differences between <em>A.  caudifer caudifer</em> and <em>A. c. aequatoris</em>, Mantilla-Meluk and Baker (2006)  elevated the latter to specific level."
